METODO_ASIGNACION;DISTANCIA_M;SALTOS_GRAFO;v_utm_x;v_percentil_volumen;v_volumen;v_medio_receptor;v_name;v_categoria_estrategica;v_location;v_id;v_utm_y;v_actividad;s_rio_original;s_utm_x;s_name;s_rio;s_location;s_id;s_utm_y
ESTIMACION_ESPACIAL;31044.07526404998;;532497.0;0.558;4730.0;ARROYO RETUERTA;INVERSIONES ENERGÉTICAS CORAL, S.L.;TIER_3_MENOR;CartesianPoint(532497.0, 4535813.0);AV-0003/2002;4535813.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;24185.25974638271;;489777.0;0.2305;365.0;TERRENO;DAGU, S.A.;TIER_3_MENOR;CartesianPoint(489777.0, 4506641.0);AV-0027/2007;4506641.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;34692.12948205976;;499662.0;0.7613;51840.0;AFLUENTE DEL ARROYO DE LOS LIRIOS;AYUNTAMIENTO DE TRIJUEQUE;TIER_3_MENOR;CartesianPoint(499662.0, 4514371.0);AV-0117/2023;4514371.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;34211.09238244228;;499841.0;0.1232;212.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(499841.0, 4513192.0);AV-0032/2005;4513192.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;33551.01198175697;;501246.0;0.794;80300.0;ARROYO PIQUERAS;AYUNTAMIENTO DE TRIJUEQUE;TIER_3_MENOR;CartesianPoint(501246.0, 4515606.0);AV-0008/1998;4515606.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
CONEXION_HIDROLOGICA;2492.719197984402;1.0;535455.0;0.6482;12600.0;RÍO TAJO;AYUNTAMIENTO DE TRILLO;TIER_3_MENOR;CartesianPoint(535455.0, 4505205.0);AV-0002/2001;4505205.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
CONEXION_HIDROLOGICA;2101.0466439372544;1.0;535101.0;0.7327;36500.0;RÍO TAJO;AYUNTAMIENTO DE TRILLO;TIER_3_MENOR;CartesianPoint(535101.0, 4504787.0);AV-0015/2000;4504787.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;2328.781870420671;;530941.0;0.0954;161.0;TERRENO;CENTRAL NUCLEAR DE TRILLO I, C.B.;TIER_3_MENOR;CartesianPoint(530941.0, 4505861.0);AV-0025/2005;4505861.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;8336.134655822205;;540270.0;0.6311;10700.0;ARROYO VALDENAYA;E.U.C.C. VALDENAYA;TIER_3_MENOR;CartesianPoint(540270.0, 4500694.0);AV-0009/1983;4500694.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
CONEXION_HIDROLOGICA;3673.105089702716;1.0;536385.0;0.5935;6840.0;RÍO TAJO;OBISPADO DE SIGUENZA - GUADALAJARA;TIER_3_MENOR;CartesianPoint(536385.0, 4506199.0);AV-0098/2023;4506199.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
CONEXION_HIDROLOGICA;168.2973558912914;1.0;532880.0;0.9951;23300000.0;RÍO TAJO;CENTRAL NUCLEAR DE TRILLO I, C.B.;TIER_1_CRITICO;CartesianPoint(532880.0, 4504655.0);AV-0020/2005;4504655.0;INDUSTRIAL;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;6439.8329947289785;;534580.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(534580.0, 4498530.0);AV-0006/1998;4498530.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;25143.99779271387;;460960.0;0.7986;87600.0;ARROYO PEÑARRUBIA;JUNTA COMPENSACION PEÑARRUBIA;TIER_3_MENOR;CartesianPoint(460960.0, 4516330.0);AV-0020/1994;4516330.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;23189.293758111737;;457064.0;0.5858;6205.0;TERRENO;CENTRO EDUCATIVO INTERNACIONAL EL JARAMA, S.L.;TIER_3_MENOR;CartesianPoint(457064.0, 4515482.0);AV-0024/1990;4515482.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;23690.575763370547;;458598.0;0.7875;73123.0;ARROYO PEÑARRUBIA;AYUNTAMIENTO DE UCEDA;TIER_3_MENOR;CartesianPoint(458598.0, 4515599.0);AV-0013/1991;4515599.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;24321.072879295436;;459119.0;0.8708;255500.0;ARROYO PEÑARRUBIA;AYUNTAMIENTO DE UCEDA;TIER_2_RELEVANTE;CartesianPoint(459119.0, 4516100.0);AV-0022/1994;4516100.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;11981.459218308928;;472638.0;0.8501;188613.0;ARROYO MORCUERA;AYUNTAMIENTO DE VALDEAVERUELO;TIER_2_RELEVANTE;CartesianPoint(472638.0, 4497948.0);AV-0004/2019;4497948.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;24631.62560611865;;467734.0;0.794;80300.0;ARROYO VALDENUÑO;AYUNTAMIENTO DE VALDENUÑO FERNANDEZ;TIER_3_MENOR;CartesianPoint(467734.0, 4511743.0);AV-0037/2011;4511743.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
CONEXION_HIDROLOGICA;17884.648444965307;1.0;521275.0;0.9869;9461000.0;RÍO TAJUÑA;TRUCHAS DE LA ALCARRIA, S.L.;TIER_1_CRITICO;CartesianPoint(521275.0, 4518278.0);AV-0119/2021;4518278.0;INDUSTRIAL;TAJO IZQUIERDA;451128;SAICA TITULCIA;RÍO TAJO;CartesianPoint(451128.0, 4442512.0);C329;4442512.0
ESTIMACION_ESPACIAL;5729.743187962266;;475680.0;0.449;1497.0;TERRENO;DISTRIBUCIÓN DE CARBURANTES LA FUENTECILLA, S.L.;TIER_3_MENOR;CartesianPoint(475680.0, 4492240.0);AV-0009/2000;4492240.0;INDUSTRIAL;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;13801.815134249553;;490120.0;0.3401;677.6;TERRENO;JONETI, C.B.;TIER_3_MENOR;CartesianPoint(490120.0, 4486696.0);AV-0023/2008;4486696.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;12071.556817577424;;497651.0;0.279;487.0;TERRENO;EXPLOTACIONES AVÍCOLAS ALCARRIA, S.L.;TIER_3_MENOR;CartesianPoint(497651.0, 4468268.0);AV-0002/2009;4468268.0;URBANO O ASIMILABLE;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;24576.83285128497;;486491.0;0.4447;1460.0;TERRENO;MARIANO BRAVO E HIJOS, S.L.;TIER_3_MENOR;CartesianPoint(486491.0, 4508919.0);AV-0001/2007;4508919.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;25038.1085947002;;485860.0;0.8741;261778.0;ARROYO DE MORANCHEL;AYUNTAMIENTO DE YUNQUERA DE HENARES;TIER_2_RELEVANTE;CartesianPoint(485860.0, 4509695.0);AV-0410/1987;4509695.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
ESTIMACION_ESPACIAL;1241.0306200896093;;510498.0;0.0643;110.0;TERRENO;RECICLADOS TOLEGAR, S.L.;TIER_3_MENOR;CartesianPoint(510498.0, 4465882.0);AV-0028/2013;4465882.0;URBANO O ASIMILABLE;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;1935.078809764605;;508290.0;0.0054;36.5;TERRENO;GAS NATURAL SDG, S.A.;TIER_3_MENOR;CartesianPoint(508290.0, 4465371.0);AV-0019/2004;4465371.0;URBANO O ASIMILABLE;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;2640.2215816101498;;507148.0;0.3101;548.0;TERRENO;GRANJA AVICOLA C. PADRINO, S.A.;TIER_3_MENOR;CartesianPoint(507148.0, 4465865.0);AV-0008/2006;4465865.0;URBANO O ASIMILABLE;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;2474.4407448957027;;508385.0;0.3213;584.0;TERRENO;FINCA SAN RAFAEL 2000, S.L.;TIER_3_MENOR;CartesianPoint(508385.0, 4464629.0);AV-0004/2003;4464629.0;URBANO O ASIMILABLE;CABECERA;509629;SAICA ZORITA;RÍO TAJO;CartesianPoint(509629.0, 4466768.0);C320;4466768.0
ESTIMACION_ESPACIAL;5583.95603492721;;415061.0;0.4589;1650.0;TERRENO;ESTACION DE SERVICIO EL ALAMO, S.L.;TIER_3_MENOR;CartesianPoint(415061.0, 4456050.0);AV-0009/1996;4456050.0;URBANO O ASIMILABLE;MADRID;419358;SAICA BATRES;RÍO JARAMA;CartesianPoint(419358.0, 4452484.0);C308;4452484.0
ESTIMACION_ESPACIAL;7296.943058569115;;465068.0;0.4128;1095.0;TERRENO;SOCIEDAD ESPAÑOLA DE MONTAJES INDUSTRIALES, S.A.;TIER_3_MENOR;CartesianPoint(465068.0, 4486348.0);AV-0033/2010;4486348.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;3386.8063127377095;1.0;467661.0;0.97;2525800.0;RÍO HENARES;CANAL DE ISABEL II;TIER_1_CRITICO;CartesianPoint(467661.0, 4479864.0);AV-0011/1990;4479864.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;1419.3745101276124;1.0;465705.0;0.5253;3066.0;RÍO HENARES;ASOCIACIÓN RETO A LA ESPERANZA;TIER_3_MENOR;CartesianPoint(465705.0, 4479553.0);AV-0052/2007;4479553.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;800.3905296791061;1.0;464825.0;0.9946;21535000.0;RÍO HENARES;CANAL DE ISABEL II;TIER_1_CRITICO;CartesianPoint(464825.0, 4479740.0);AV-0012/1986;4479740.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
ESTIMACION_ESPACIAL;5492.021576796654;;469816.0;0.521;2920.0;TERRENO;ASOCIACIÓN REMAR ESPAÑA;TIER_3_MENOR;CartesianPoint(469816.0, 4479755.0);AV-0027/1999;4479755.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
ESTIMACION_ESPACIAL;1010.4454463255303;;475737.0;0.6809;18250.0;FILTRO VERDE;INST. MAD. INVESTIGACIÓN Y DES. RURAL, AGRARIO Y ALIMENTARIO;TIER_3_MENOR;CartesianPoint(475737.0, 4485720.0);AV-0057/2007;4485720.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
CONEXION_HIDROLOGICA;4776.317933303854;1.0;469138.0;0.512;2738.0;RÍO HENARES;CEMENTERIO JARDIN ALCALA DE HENARES, S.A.;TIER_3_MENOR;CartesianPoint(469138.0, 4479263.0);AV-0009/1992;4479263.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
ESTIMACION_ESPACIAL;2067.7584481752215;;463840.0;0.8981;365000.0;ARROYO TOROTE;BASE AÉREA DE TORREJÓN;TIER_2_RELEVANTE;CartesianPoint(463840.0, 4481085.0);AV-0001/1980;4481085.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;3027.3442156451256;1.0;473932.0;0.6545;13687.0;RÍO HENARES;AGENCIA ESTATAL CONSEJO SUPERIOR INVESTIGACIONES CIENTÍFICAS;TIER_3_MENOR;CartesianPoint(473932.0, 4484684.0);AV-0002/1993;4484684.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;4948.563528944536;1.0;469305.0;0.588;6296.0;RÍO HENARES;AYUNTAMIENTO DE ALCALA DE HENARES;TIER_3_MENOR;CartesianPoint(469305.0, 4479376.0);AV-0009/1994;4479376.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
CONEXION_HIDROLOGICA;1644.6875083127493;1.0;475285.0;0.6169;8212.0;RÍO HENARES;INST. MAD. INVESTIGACIÓN Y DES. RURAL, AGRARIO Y ALIMENTARIO;TIER_3_MENOR;CartesianPoint(475285.0, 4485267.0);AV-0041/2000;4485267.0;URBANO O ASIMILABLE;HENARES;464365;SAICA ESPINILLOS;RÍO HENARES;CartesianPoint(464365.0, 4479085.0);C309;4479085.0
ESTIMACION_ESPACIAL;7630.167757002463;;449774.0;0.5387;3650.0;ARROYO LAS ZORRERAS;HERMANOS LOPEZ BAENA, C.B.;TIER_3_MENOR;CartesianPoint(449774.0, 4485547.0);AV-0002/1988;4485547.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;7830.612875120312;;448973.0;0.8768;272290.0;ARROYO LAS ZORRERAS;E.C. LA MORALEJA;TIER_2_RELEVANTE;CartesianPoint(448973.0, 4485612.0);AV-0054/2008;4485612.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;10695.104721319936;;441251.0;0.6951;21900.0;ARROYO DE LA ALFOMBRA;PARCESA, PARQUES DE LA PAZ, S.A.;TIER_3_MENOR;CartesianPoint(441251.0, 4491883.0);AV-0061/2005;4491883.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;9850.555821881322;;442785.0;0.6215;8760.0;ARROYO DE VALDELACASA;COLEGIO PADRE MANYANET;TIER_3_MENOR;CartesianPoint(442785.0, 4489140.0);AV-0003/1985;4489140.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;10193.987296440977;;442524.0;0.8033;91250.0;AFLUENTE DEL ARROYO VALDELACASA;FUNDACION UNIVERSITARIA COMILLAS- ICAI;TIER_2_RELEVANTE;CartesianPoint(442524.0, 4488874.0);AV-0060/1990;4488874.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;7025.6328540566365;;448439.0;0.8523;200385.0;ARROYO LOS CARBONEROS;E.C. LA MORALEJA;TIER_2_RELEVANTE;CartesianPoint(448439.0, 4486761.0);AV-0053/2008;4486761.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;7829.371494570941;;449643.0;0.3553;730.0;TERRENO;TREVOLA, S.L.;TIER_3_MENOR;CartesianPoint(449643.0, 4485378.0);AV-0003/1992;4485378.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
CONEXION_HIDROLOGICA;4467.5233631174215;1.0;395720.0;0.9079;436350.0;RÍO ALBERCHE;CANAL DE ISABEL II;TIER_2_RELEVANTE;CartesianPoint(395720.0, 4461884.0);AV-0193/2023;4461884.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
ESTIMACION_ESPACIAL;3259.149122086929;;395076.0;0.6951;21900.0;ARROYO LOS TERNEROS;E.U.C.C. CARRETA QUEBRADA;TIER_3_MENOR;CartesianPoint(395076.0, 4462922.0);AV-0005/1993;4462922.0;URBANO O ASIMILABLE;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;3655.153211563094;;393614.0;0.6049;7300.0;ARROYO DE LA CASA VIEJA;FUNDACION HOSPITALARIA ORDEN DE MALTA EN ESPAÑA;TIER_3_MENOR;CartesianPoint(393614.0, 4462298.0);AV-0065/2001;4462298.0;URBANO O ASIMILABLE;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;2867.0195325459504;;394559.0;0.7065;25550.0;ARROYO LOS TERNEROS;COM. PROP. FINCA LAS ENCINAS;TIER_3_MENOR;CartesianPoint(394559.0, 4463165.0);AV-0024/2003;4463165.0;URBANO O ASIMILABLE;ALBERCHE;393858;SAICA PICADAS;RÍO ALBERCHE;CartesianPoint(393858.0, 4465945.0);C342;4465945.0
ESTIMACION_ESPACIAL;1847.3129133961036;;453747.0;0.3921;949.0;TERRENO;ENAGAS TRANSPORTE, S.A.U.;TIER_3_MENOR;CartesianPoint(453747.0, 4492909.0);AV-0032/2000;4492909.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;4283.225887108921;;455290.0;0.3248;600.0;TERRENO;OBRAS SUBTERRANEAS, S.A.;TIER_3_MENOR;CartesianPoint(455290.0, 4495493.0);AV-0026/2006;4495493.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
CONEXION_HIDROLOGICA;1008.5182199643198;1.0;452230.0;0.9629;1489122.0;RÍO JARAMA;CANAL DE ISABEL II;TIER_1_CRITICO;CartesianPoint(452230.0, 4493828.0);AV-0013/2013;4493828.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;3909.414917861751;;451250.0;0.9477;898900.0;RÍO GUADALIX;COM. PROP. CIUDAD SANTO DOMINGO;TIER_2_RELEVANTE;CartesianPoint(451250.0, 4496730.0);AV-0055/2006;4496730.0;URBANO O ASIMILABLE;MADRID;451900;SAICA ALGETE;RÍO JARAMA;CartesianPoint(451900.0, 4492875.0);C330;4492875.0
ESTIMACION_ESPACIAL;8047.534405021205;;414148.0;0.2305;365.0;TERRENO;DIST. EXPLOSIVOS INDUSTRIALES CENTRO ESPAÑA (DEICESA);TIER_3_MENOR;CartesianPoint(414148.0, 4503395.0);AV-0021/2002;4503395.0;URBANO O ASIMILABLE;MADRID;416269;SAICA LAS NIEVES;RÍO JARAMA;CartesianPoint(416269.0, 4495632.0);C303;4495632.0
CONEXION_HIDROLOGICA;24599.106731749427;1.0;483635.0;0.9542;1051901.0;RÍO TAJUÑA;CANAL DE ISABEL II;TIER_1_CRITICO;CartesianPoint(483635.0, 4463060.0);AV-0058/2002;4463060.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;451128;SAICA TITULCIA;RÍO TAJO;CartesianPoint(451128.0, 4442512.0);C329;4442512.0
ESTIMACION_ESPACIAL;25551.26302161989;;483670.0;0.3553;730.0;TERRENO;HERORFIS, S.L.;TIER_3_MENOR;CartesianPoint(483670.0, 4462075.0);AV-0016/2016;4462075.0;URBANO O ASIMILABLE;HENARES;476319;SAICA SANTOS DE LA HUMOSA;RÍO HENARES;CartesianPoint(476319.0, 4486546.0);C307;4486546.0
CONEXION_HIDROLOGICA;6228.2852375272605;1.0;444655.0;0.9842;5874675.0;RÍO TAJO;CANAL DE ISABEL II;TIER_1_CRITICO;CartesianPoint(444655.0, 4431325.0);AV-0017/1986;4431325.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;8017.042160298273;;444238.0;0.4668;1825.0;TERRENO;FUNDACION PROMIVA;TIER_3_MENOR;CartesianPoint(444238.0, 4429524.0);AV-0071/2004;4429524.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;1444.1675803036155;;453216.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(453216.0, 4433805.0);AV-0069/2008;4433805.0;URBANO O ASIMILABLE;CABECERA;452074;SAICA ARANJUEZ;RÍO TAJO;CartesianPoint(452074.0, 4432921.0);C302;4432921.0
ESTIMACION_ESPACIAL;3934.207035731597;;448000.0;0.4373;1350.0;TERRENO;LOGÍSTICA DEL PISTACHO, S.L.;TIER_3_MENOR;CartesianPoint(448000.0, 4436308.0);AV-0166/2023;4436308.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;3672.913965777037;;446995.0;0.9112;450000.0;RÍO JARAMA;CANAL DE ISABEL II;TIER_2_RELEVANTE;CartesianPoint(446995.0, 4435085.0);AV-0083/2021;4435085.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;15463.518519405601;;439583.0;0.8529;201500.0;ARROYO GONZALO;CENTRO PENITENCIARIO MADRID VI;TIER_2_RELEVANTE;CartesianPoint(439583.0, 4422803.0);AV-0014/1997;4422803.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;10251.363665386181;;441220.0;0.661;14600.0;TERRENO;ASOCIACION BASIDA;TIER_3_MENOR;CartesianPoint(441220.0, 4427752.0);AV-0032/1999;4427752.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;2651.068086639798;;453425.0;0.5281;3285.0;TERRENO;CONSEJERIA DE EDUCACION, JUVENTUD Y DEPORTE;TIER_3_MENOR;CartesianPoint(453425.0, 4435202.0);AV-0046/2000;4435202.0;URBANO O ASIMILABLE;CABECERA;452074;SAICA ARANJUEZ;RÍO TAJO;CartesianPoint(452074.0, 4432921.0);C302;4432921.0
ESTIMACION_ESPACIAL;4240.157072562289;;448180.0;0.2305;365.0;TERRENO;MARKOIL, S.A.U.;TIER_3_MENOR;CartesianPoint(448180.0, 4435915.0);AV-0043/2001;4435915.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;415.23246501207007;;452031.0;0.1117;195.0;TERRENO;INST. MAD. INVESTIGACIÓN Y DES. RURAL, AGRARIO Y ALIMENTARIO;TIER_3_MENOR;CartesianPoint(452031.0, 4432508.0);AV-0011/2014;4432508.0;URBANO O ASIMILABLE;CABECERA;452074;SAICA ARANJUEZ;RÍO TAJO;CartesianPoint(452074.0, 4432921.0);C302;4432921.0
CONEXION_HIDROLOGICA;785.8613109194268;1.0;451377.0;0.4858;2190.0;RÍO TAJO;SOTO PUENTE DE LA REINA, S.L.;TIER_3_MENOR;CartesianPoint(451377.0, 4432558.0);AV-0022/2003;4432558.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;5825.240338389482;;448194.0;0.2008;325.0;TERRENO;COMPAÑÍA GARIP REGAJAL, S.L.;TIER_3_MENOR;CartesianPoint(448194.0, 4428576.0);AV-0016/2010;4428576.0;INDUSTRIAL;CABECERA;452074;SAICA ARANJUEZ;RÍO TAJO;CartesianPoint(452074.0, 4432921.0);C302;4432921.0
CONEXION_HIDROLOGICA;5904.065717791427;1.0;446360.0;0.9798;5008837.0;RÍO TAJO;ERCROS, S.A.;TIER_1_CRITICO;CartesianPoint(446360.0, 4431435.0);AV-0007/1996;4431435.0;INDUSTRIAL;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
